date,cost_rank,config_label,N_L2,N_DC50,N_DC150,N_DC350,capex_daily,energy_cost,demand_global,demand_peak_win,total_op_cost,peak_kw,peak_win_kw,n_vehicles,n_fully_served,n_partially_served,n_vehicles_served,n_unserved,vehicles_served_pct,energy_demanded_kwh,energy_delivered_kwh,energy_served_pct,solve_time_s,mip_gap,solver_status,is_worst10
2026-03-03,51,1×DC50 + 1×DC150 + 3×DC350,0,1,1,3,448.58,300.65,5744.06,8864.4,15357.69,890.0,890.0,17,12,5,17,0,100.0,2210.6,2340.0,105.9,0.5,0.0457,optimal,False
2025-09-23,52,2×DC150 + 3×DC350,0,0,2,3,479.4,622.87,7228.48,6972.0,15302.75,1120.0,700.0,30,28,2,30,0,100.0,3273.0,4061.2,124.1,0.1,0.0002,optimal,False
2025-12-17,53,1×DC150 + 3×DC350,0,0,1,3,416.39,376.71,6776.7,7669.2,15239.0,1050.0,770.0,24,22,2,24,0,100.0,2917.1,3458.2,118.6,0.6,0.0019,optimal,False
2025-12-18,54,1×DC50 + 3×DC150 + 3×DC350,0,1,3,3,574.59,405.87,8777.44,5478.0,15235.9,1360.0,550.0,27,23,4,27,0,100.0,3172.8,3645.0,114.9,1.7,0.0345,optimal,False
2026-03-10,55,1×L2 + 1×DC50 + 3×DC150 + 2×DC350,1,1,3,2,465.15,435.17,7351.11,6862.44,15113.87,1139.0,689.0,22,20,2,22,0,100.0,3249.5,3562.2,109.6,62.6,0.0785,suboptimal,False
2026-01-22,56,1×DC50 + 1×DC150 + 2×DC350,0,1,1,2,330.79,647.97,5485.9,8466.0,14930.66,850.0,850.0,36,31,5,36,0,100.0,4953.8,5568.8,112.4,0.9,0.0023,optimal,False
2025-11-18,57,1×DC50 + 2×DC150 + 2×DC350,0,1,2,2,393.79,400.79,6260.38,7868.4,14923.36,970.0,790.0,22,16,6,22,0,100.0,3102.7,3350.2,108.0,0.3,0.0335,optimal,False
2025-09-03,58,1×DC50 + 2×DC150 + 4×DC350,0,1,2,4,629.38,339.12,5485.9,8466.0,14920.4,850.0,850.0,16,16,0,16,0,100.0,1711.0,2126.2,124.3,0.1,0.0375,optimal,False
2025-08-27,59,1×DC50 + 2×DC150 + 2×DC350,0,1,2,2,393.79,531.09,5485.9,8466.0,14876.78,850.0,850.0,26,22,4,26,0,100.0,3122.8,3548.2,113.6,8.8,0.0005,optimal,False
2025-07-29,60,1×L2 + 3×DC50 + 1×DC150 + 6×DC350,1,3,1,6,874.7,629.89,6776.7,6474.0,14755.29,1050.0,650.0,32,25,7,32,0,100.0,3850.5,4307.2,111.9,0.1,0.038,optimal,False
2026-04-30,61,1×L2 + 1×DC50 + 3×DC150 + 3×DC350,1,1,3,3,582.95,493.59,9681.0,3984.0,14741.54,1500.0,400.0,31,30,1,31,0,100.0,3725.6,4433.9,119.0,3.7,0.0356,optimal,False
2025-06-02,62,1×DC50 + 2×DC150 + 2×DC350,0,1,2,2,393.79,387.49,5485.9,8466.0,14733.19,850.0,850.0,19,17,2,19,0,100.0,2378.8,2605.5,109.5,0.2,0.0017,optimal,False
2026-03-17,63,1×DC150 + 2×DC350,0,0,1,2,298.6,481.97,5485.9,8466.0,14732.46,850.0,850.0,27,24,3,27,0,100.0,3066.7,3791.2,123.6,0.2,0.0006,optimal,False
2026-02-24,64,1×DC50 + 2×DC150 + 3×DC350,0,1,2,3,511.59,419.75,7615.72,6175.2,14722.26,1180.0,620.0,25,22,3,25,0,100.0,3358.2,3881.2,115.6,0.5,0.0,optimal,False
2025-12-09,65,2×L2 + 3×DC50 + 1×DC150 + 3×DC350,2,3,1,3,529.67,322.43,5356.82,8266.8,14475.72,830.0,830.0,19,17,2,19,0,100.0,2159.9,2468.0,114.3,0.3,0.009,optimal,False
2025-06-23,66,1×L2 + 1×DC50 + 1×DC150 + 2×DC350,1,1,1,2,339.14,447.61,5366.5,8281.74,14434.99,831.5,831.5,22,19,3,22,0,100.0,2484.6,2792.4,112.4,0.2,0.0165,optimal,False
2025-05-05,67,1×DC50 + 1×DC150 + 3×DC350,0,1,1,3,448.58,588.75,7744.8,5478.0,14260.13,1200.0,550.0,39,34,5,39,0,100.0,4637.7,5247.0,113.1,1.1,0.0341,optimal,False
2025-07-28,68,1×L2 + 1×DC150 + 4×DC350,1,0,1,4,542.54,661.52,6384.3,6665.23,14253.6,989.2,669.2,33,27,6,33,0,100.0,3908.8,4451.9,113.9,0.1,0.0395,optimal,False
2025-08-06,69,1×DC50 + 4×DC150 + 2×DC350,0,1,4,2,519.81,446.83,8196.58,4980.0,14143.21,1270.0,500.0,22,21,1,22,0,100.0,2423.6,3026.2,124.9,0.1,0.0421,optimal,False
2025-09-09,70,1×L2 + 2×DC50 + 4×DC150 + 6×DC350,1,2,4,6,1031.53,552.64,5550.44,6972.0,14106.61,860.0,700.0,29,27,2,29,0,100.0,2989.8,3634.9,121.6,0.1,0.05,optimal,False
2025-10-15,71,1×DC50 + 1×DC150 + 4×DC350,0,1,1,4,566.38,319.9,5485.9,7669.2,14041.38,850.0,770.0,18,14,4,18,0,100.0,2431.0,2603.2,107.1,0.1,0.0353,optimal,False
2025-08-20,72,1×L2 + 2×DC50 + 2×DC150 + 2×DC350,1,2,2,2,434.34,625.35,6454.0,6474.0,13987.68,1000.0,650.0,31,26,5,31,0,100.0,3684.9,4241.1,115.1,9.9,0.0055,optimal,False
2026-01-27,73,1×DC50 + 2×DC150 + 2×DC350,0,1,2,2,393.79,529.77,6776.7,6175.2,13875.46,1050.0,620.0,31,28,3,31,0,100.0,3819.2,4509.0,118.1,0.4,0.0256,optimal,False
2025-09-24,74,1×DC50 + 1×DC150 + 6×DC350,0,1,1,6,801.97,736.23,7293.02,4980.0,13811.22,1130.0,500.0,40,37,3,40,0,100.0,4066.6,5078.2,124.9,0.1,0.039,optimal,False
2025-07-23,75,1×L2 + 2×DC50 + 2×DC150 + 3×DC350,1,2,2,3,552.13,516.76,8712.9,3984.0,13765.79,1350.0,400.0,24,24,0,24,0,100.0,2587.6,3191.9,123.4,3.9,0.0413,optimal,False
2025-07-24,76,1×DC50 + 2×DC150 + 3×DC350,0,1,2,3,511.59,531.97,8002.96,4681.2,13727.72,1240.0,470.0,28,25,3,28,0,100.0,2996.2,3609.0,120.5,0.6,0.0386,optimal,False
2025-07-01,77,4×DC50 + 2×DC150 + 3×DC350,0,4,2,3,608.15,448.53,4969.58,7669.2,13695.46,770.0,770.0,18,15,3,18,0,100.0,2689.3,2913.8,108.3,0.1,0.0248,optimal,False
2025-07-09,78,2×DC50 + 1×DC150 + 2×DC350,0,2,1,2,362.97,623.66,4969.58,7669.2,13625.41,770.0,770.0,28,26,2,28,0,100.0,3564.3,4113.0,115.4,2.4,0.0042,optimal,False
2025-05-28,79,1×L2 + 1×DC50 + 4×DC150 + 2×DC350,1,1,4,2,528.16,505.29,5808.6,6772.8,13614.85,900.0,680.0,32,28,4,32,0,100.0,3801.8,4300.4,113.1,8.2,0.0043,optimal,False
2026-04-22,80,1×DC50 + 3×DC350,0,1,0,3,385.57,442.04,6066.76,6673.2,13567.57,940.0,670.0,25,16,9,25,0,100.0,3754.6,3858.8,102.8,0.5,0.0494,optimal,False
2025-10-27,81,2×L2 + 1×DC50 + 3×DC150 + 3×DC350,2,1,3,3,591.31,436.27,7551.18,4980.0,13558.76,1170.0,500.0,28,25,3,28,0,100.0,3311.4,3710.2,112.0,0.2,0.0047,optimal,False
2025-12-04,82,2×DC150 + 2×DC350,0,0,2,2,361.6,258.56,6454.0,6474.0,13548.16,1000.0,650.0,16,13,3,16,0,100.0,1995.2,2198.2,110.2,0.0,0.0,optimal,False
2026-01-29,83,1×L2 + 1×DC50 + 1×DC150 + 3×DC350,1,1,1,3,456.94,527.85,5550.44,6972.0,13507.23,860.0,700.0,30,24,6,30,0,100.0,4023.6,4380.8,108.9,32.2,0.0021,optimal,False
2026-02-03,84,2×DC50 + 3×DC350,0,2,0,3,417.76,385.74,5679.52,6972.0,13455.02,880.0,700.0,21,15,6,21,0,100.0,3006.3,3195.0,106.3,0.2,0.0057,optimal,False
2026-03-18,85,1×DC50 + 2×DC150 + 2×DC350,0,1,2,2,393.79,649.11,4969.58,7370.4,13382.88,770.0,740.0,35,30,5,35,0,100.0,4457.7,5197.5,116.6,1.2,0.0115,optimal,False
2025-06-09,86,2×L2 + 2×DC150 + 2×DC350,2,0,2,2,378.31,548.35,5287.12,7163.23,13377.01,819.2,719.2,28,25,3,28,0,100.0,3176.5,3637.8,114.5,0.8,0.0272,optimal,False
2025-10-21,87,2×L2 + 1×DC50 + 3×DC150 + 2×DC350,2,1,3,2,473.51,457.37,7422.1,4980.0,13332.98,1150.0,500.0,23,19,4,23,0,100.0,3149.5,3541.4,112.4,1.1,0.0277,optimal,False
2026-04-15,88,1×L2 + 1×DC50 + 1×DC150 + 3×DC350,1,1,1,3,456.94,452.84,5421.36,6972.0,13303.14,840.0,700.0,28,16,12,28,0,100.0,4005.9,4040.0,100.9,1.4,0.0467,optimal,False
2025-06-30,89,1×L2 + 4×DC50 + 2×DC150 + 3×DC350,1,4,2,3,616.51,618.19,4969.58,7071.6,13275.88,770.0,710.0,31,28,3,31,0,100.0,3631.7,4174.6,114.9,0.2,0.0194,optimal,False
2026-01-12,90,1×L2 + 1×DC50 + 3×DC150 + 2×DC350,1,1,3,2,465.15,353.92,4969.58,7470.0,13258.66,770.0,750.0,23,20,3,23,0,100.0,2463.5,2952.2,119.8,0.6,0.0395,optimal,False
2026-04-20,91,1×L2 + 3×DC50 + 3×DC150 + 2×DC350,1,3,3,2,529.53,377.99,6131.3,6175.2,13214.02,950.0,620.0,22,19,3,22,0,100.0,2773.9,3108.9,112.1,0.3,0.0094,optimal,False
2025-10-22,92,1×L2 + 1×DC50 + 1×DC150 + 3×DC350,1,1,1,3,456.94,477.88,6776.7,5478.0,13189.52,1050.0,550.0,27,23,4,27,0,100.0,3302.7,3941.2,119.3,0.2,0.0404,optimal,False
2026-04-07,93,2×DC50 + 3×DC150 + 2×DC350,0,2,3,2,488.99,353.84,6131.3,6175.2,13149.33,950.0,620.0,23,20,3,23,0,100.0,2736.1,3123.0,114.1,5.5,0.0029,optimal,False
2025-05-22,94,1×L2 + 4×DC150 + 3×DC350,1,0,4,3,613.77,656.37,8196.58,3677.23,13143.95,1270.0,369.2,38,35,3,38,0,100.0,4190.3,5270.4,125.8,0.1,0.0473,optimal,False
2025-08-07,95,1×L2 + 1×DC150 + 4×DC350,1,0,1,4,542.54,766.78,8126.88,3677.23,13113.43,1259.2,369.2,36,30,6,36,0,100.0,4632.7,5364.0,115.8,0.9,0.025,optimal,False
2025-12-08,96,1×DC50 + 1×DC150 + 3×DC350,0,1,1,3,448.58,389.6,7228.48,4980.0,13046.66,1120.0,500.0,26,23,3,26,0,100.0,2983.0,3507.8,117.6,0.3,0.001,optimal,False
2026-03-30,97,1×DC50 + 1×DC150 + 4×DC350,0,1,1,4,566.38,454.45,8519.28,3486.0,13026.1,1320.0,350.0,29,24,5,29,0,100.0,3870.3,4261.5,110.1,0.4,0.0028,optimal,False
2026-03-04,98,2×DC50 + 1×DC150 + 4×DC350,0,2,1,4,598.56,430.61,8454.74,3486.0,12969.92,1310.0,350.0,27,20,7,27,0,100.0,3671.7,3881.2,105.7,0.1,0.0429,optimal,False
2025-06-12,99,1×L2 + 2×DC50 + 1×DC150 + 2×DC350,1,2,1,2,371.33,746.48,4840.5,6972.0,12930.3,750.0,700.0,31,28,3,31,0,100.0,4360.3,4883.0,112.0,5.3,0.0296,optimal,False
2025-05-06,100,1×DC50 + 1×DC150 + 2×DC350,0,1,1,2,330.79,449.28,4775.96,7370.4,12926.42,740.0,740.0,32,26,6,32,0,100.0,3434.3,3732.8,108.7,0.2,0.003,optimal,False
2025-06-18,101,1×L2 + 1×DC50 + 1×DC150 + 2×DC350,1,1,1,2,339.14,637.35,4969.58,6972.0,12918.07,770.0,700.0,33,26,7,33,0,100.0,3884.3,4314.5,111.1,0.5,0.0047,optimal,False
2025-08-28,102,1×DC50 + 2×DC150 + 2×DC350,0,1,2,2,393.79,558.21,5485.9,6474.0,12911.9,850.0,650.0,31,26,5,31,0,100.0,3195.2,3728.2,116.7,0.9,0.0094,optimal,False
2025-08-21,103,1×DC50 + 1×DC150 + 3×DC350,0,1,1,3,448.58,584.9,5679.52,6175.2,12888.2,880.0,620.0,31,25,6,31,0,100.0,3647.0,4036.5,110.7,0.8,0.0027,optimal,False
2026-04-27,104,2×L2 + 1×DC50 + 2×DC150 + 2×DC350,2,1,2,2,410.5,435.7,4969.58,6972.0,12787.78,770.0,700.0,27,22,5,27,0,100.0,3291.0,3715.8,112.9,1.0,0.005,optimal,False
2025-12-11,105,1×L2 + 1×DC50 + 1×DC150 + 2×DC350,1,1,1,2,339.14,488.46,5485.9,6474.0,12787.5,850.0,650.0,31,29,2,31,0,100.0,3650.5,4355.0,119.3,2.4,0.0041,optimal,False
2025-12-30,106,1×L2 + 1×DC50 + 2×DC150 + 3×DC350,1,1,2,3,519.94,447.5,8132.04,3677.23,12776.71,1260.0,369.2,28,26,2,28,0,100.0,3343.9,4038.8,120.8,3.0,0.043,optimal,False
2025-09-04,107,2×DC150 + 2×DC350,0,0,2,2,361.6,383.68,5550.44,6474.0,12769.73,860.0,650.0,17,14,3,17,0,100.0,1923.9,2362.5,122.8,0.0,0.0,optimal,False
2025-05-27,108,1×L2 + 3×DC50 + 4×DC150 + 2×DC350,1,3,4,2,592.54,290.67,6712.16,5171.23,12766.6,1040.0,519.2,23,18,5,23,0,100.0,2336.7,2628.4,112.5,0.2,0.0232,optimal,False
2025-11-12,109,1×DC50 + 1×DC150 + 3×DC350,0,1,1,3,448.58,358.86,7228.48,4681.2,12717.12,1120.0,470.0,22,20,2,22,0,100.0,2722.9,3183.8,116.9,0.3,0.0387,optimal,False
2025-10-28,110,1×L2 + 2×DC50 + 3×DC150 + 3×DC350,1,2,3,3,615.14,331.63,6776.7,4980.0,12703.47,1050.0,500.0,19,17,2,19,0,100.0,2480.3,2901.3,117.0,0.1,0.0499,optimal,False
2025-07-31,111,2×DC50 + 3×DC150 + 2×DC350,0,2,3,2,488.99,619.33,5937.68,5478.0,12524.0,920.0,550.0,27,19,8,27,0,100.0,3637.8,4045.5,111.2,1.2,0.0464,optimal,False
2025-07-03,112,1×L2 + 1×DC50 + 2×DC150 + 2×DC350,1,1,2,2,402.15,399.96,4582.34,7071.6,12456.05,710.0,710.0,21,17,4,21,0,100.0,2203.2,2562.3,116.3,2.6,0.0008,optimal,False
2025-12-10,113,2×L2 + 6×DC50 + 2×DC150 + 2×DC350,2,6,2,2,571.44,436.74,6454.0,4980.0,12442.18,1000.0,500.0,31,26,5,31,0,100.0,3216.4,3711.5,115.4,0.7,0.0193,optimal,False
2025-08-26,114,1×DC50 + 1×DC150 + 4×DC350,0,1,1,4,566.38,404.64,6454.0,4980.0,12405.02,1000.0,500.0,20,17,3,20,0,100.0,2246.5,2517.8,112.1,0.1,0.0385,optimal,False
2025-09-11,115,1×L2 + 1×DC50 + 2×DC150 + 2×DC350,1,1,2,2,402.15,565.2,6454.0,4980.0,12401.35,1000.0,500.0,26,23,3,26,0,100.0,3213.0,3811.3,118.6,0.8,0.0006,optimal,False
2025-10-23,116,1×L2 + 1×DC50 + 1×DC150 + 3×DC350,1,1,1,3,456.94,454.55,6260.38,5171.23,12343.09,970.0,519.2,28,22,6,28,0,100.0,3451.9,3981.7,115.3,0.4,0.0188,optimal,False
2025-06-11,117,1×L2 + 1×DC50 + 2×DC150 + 2×DC350,1,1,2,2,402.15,487.14,5163.2,6175.2,12227.69,800.0,620.0,22,17,5,22,0,100.0,3097.7,3349.9,108.1,1.3,0.0016,optimal,False
2025-06-16,118,1×DC50 + 1×DC150 + 3×DC350,0,1,1,3,448.58,621.2,7551.18,3585.6,12206.56,1170.0,360.0,31,25,6,31,0,100.0,3664.1,4063.5,110.9,0.2,0.0012,optimal,False
2025-08-12,119,1×L2 + 2×DC150 + 3×DC350,1,0,2,3,487.75,392.67,7809.34,3486.0,12175.77,1210.0,350.0,21,18,3,21,0,100.0,2302.3,2627.2,114.1,0.9,0.0108,optimal,False
2025-10-02,120,1×DC50 + 1×DC150 + 3×DC350,0,1,1,3,448.58,404.72,7744.8,3486.0,12084.1,1200.0,350.0,25,23,2,25,0,100.0,2826.0,3591.0,127.1,0.3,0.0176,optimal,False
2025-07-15,121,3×DC50 + 1×DC150 + 2×DC350,0,3,1,2,395.16,673.95,4517.8,6474.0,12060.92,700.0,650.0,31,30,1,31,0,100.0,3524.5,4331.2,122.9,0.2,0.0093,optimal,False
2025-10-01,122,1×L2 + 2×DC50 + 3×DC150 + 6×DC350,1,2,3,6,968.52,362.88,7228.48,3486.0,12045.88,1120.0,350.0,27,22,5,27,0,100.0,2758.4,3296.9,119.5,0.4,0.048,optimal,False
2025-11-05,123,3×DC50 + 2×DC150 + 3×DC350,0,3,2,3,575.96,377.0,7551.18,3486.0,11990.14,1170.0,350.0,24,19,5,24,0,100.0,2922.4,3222.0,110.3,0.2,0.0387,optimal,False
2025-10-30,124,1×DC50 + 1×DC150 + 2×DC350,0,1,1,2,330.79,185.98,5292.28,6175.2,11984.24,820.0,620.0,11,9,2,11,0,100.0,1426.5,1635.8,114.7,2.3,0.0026,optimal,False
